polygon_id,rentdemand1,rentdemand2,rent_act,newconstr_type,newconstr_amt,homebuy,homebuild,desirability,notes,source,date,no193,name,sec_grade,area_num,desc_terrain,favor_influences,detr_influences,inhab_type,fam_income,predom_eth,pct_predom_eth,black,pct_black,infiltration,relief_fam,pop_inc,pop_dec,data5_g_3,build_type,build_constr,build_age,build_repair,price1929,lowrent_predom,lowrent_pct,yr_current,currentprice,currentprice_predom,currentprice_pct,currentrent,currentrent_predom,currentrent_pct,peakprice,price1929_predom,peakprice_rel1929,peakrent,peakrent_rel1929,rent1929,rent1929_predom,yr_low,lowprice,data7__60,lowprice_predom,lowprice_pct,lowrent,pct_landocc,pct_homeocc,pct_homeown,salesdemand1,salesdemand2,sales_act
4532,Good,$30 units,Fair,,None,Fair,,Static,,,"June 27th, 1937",,"SOUTH BEND, Indiana",THIRD,C-6,Level.,All City facilities. Close to center of City; good neighborhoods.,"Age, and adjacence to industry.",Native white; factory workers and some white collar.,"750 to 1,800",Very few,,None,,,Few,,,Yes,One family units,Frame,20 years,Fair,"$1,500 to 7,000",25,62 1/2%,,"1,000 to 5,500","3,000",75%,12 to 50,32.5,81%,1928,"$4,000",100,1928,100,$15 to 60 ,$40,1933,"800 to 4,000",,"2,500",62 1/2%,7 to 40 ,60,98,50,Slow,,
4533,Good,"""  at $35 to 40",Good,,None,good,Good,Static,"Esther Street faces former watch factory which is now occupied in part by and Airplane Parts Company, and houses on this street are subject to some sales resistance because of this.",,"June 24th, 1937",,SOUTH BEND - Indiana,SECOND,B-3,Small development of modest type. Level ground near river.,All city facilities; close to center of the City and best residential section.,Some industry.,Native white; white collar,"1,200 to 5,000",None,,None,,None,None,,,,One family units,Chiefly frame,12 years,Good,"$4,000 to 8,000",30,54%,,"3,500 to 6,500","4,500",82%,30 to 55,40,72 1/2,1928,"$5,500",100,1928,100,$35 to 70,$55,1933,"3,000 to 5,500",,"3,750",68%,15 to 45,85,100,70,Fair,"Singles at $4,000",Fair
4534,Good,Singles at $50,,None,None,Good,,Static,,,"June 23rd, 1937",,SOUTH BEND - Indiana,Second,B-2,Small section over looking the River,Adjacent to center of City. All City facilities.,Closeness of business and poor sections.,Native white; white collar,"2,000 to 15,000",none,,none,,None,None,,,Yes,One family units,Brick and Frame,12 years,Good,"$6,000 to 15,000",45,60%,,"5,000 to 12,000","6,000",80%,45 to 75,55,73 1/2%,1928,"$7,500",100,1928,100,$60 to 100,$75,1933,"4,000 to 10,000",,"5,000",66-2/3%,25 to 60,100,100,90,Fair,,Little
4535,Good,$27.50 units,Good,,None,,,Down,Number of houses have been converted to small apartments.,,"June 28, 1937",,"SOUTH BEND, Indiana",FOURTH,D-1,Level,All City facilities. Adjacent to center of City and industry.,Age and obsolescence.,Native white; laboring,"1,000 to 3,500",Very few,,None,,,Some,,,Yes,One-family units and units converted to small apartments.,Frame,25 years,Poor,"$2,000 to 5,000",20,44%,,"1,800 to 4,500","3,500",87 1/2%,15 to 45,27 1/2,61%,1928,"$4,000",100,1928,100,$18 to 50,$45,1933,"1,200 to 3,000",,"2,500",62 1/2%,8 to 35,95,98,50,Fair,"$3,000 units",Fair
4536,Good,$35 units,Good,,None,Fair,,Static to slowly slipping,,,June 27th 1937,,"SOUTH BEND, Indiana",THIRD,C-1,Level.,All City facilities. Adjacent to center of town and industries.,Age and obsolescence.,Native white and factory workers,"1,000 to 4,000",Few,,None,,,Some,,,Yes,One family units,Frame,22 years,Fair,"$2,500 to $10,000",30,50%,,"2,200 to 8,000","5,500",85%,20 to 60,45,75%,1928,"$6,500",100,1928,100,$25 to 80,$60,1933,"1,500 to 6,000",,"3,500",54%,18 to 40,80,95,50,Fair,"$4,500 units",Fair
4537,Good,Singles at $40 to 45,Good,Singles: frame and brick,"10 at $5,000",Good,Good,Upward in the southern section.,Most salable part of the City.,,"June 24th, 1937",,SOUTH BEND - Indiana,SECOND,B-1,Level to slightly rolling.,All city facilities. One of the highest points in the City.,None,Native white; white collar,"1,500 to 5,000",None,,None,,None,None,Slowly,,,One-family units,Frame and Brick,12 years,Good,"$3500 to 12,000",35,70,,"3,000 to 10,000","5,000",83%,25 to 80,45,90,1928,"$6,000",100,1928,100,$30 to 100,$50,1933,"2500 to 7,500",,"4,000",66%,15 to 60,90,98,75,Good,"One-family units of $4,000 to $5,000",Fair
4539,Owner area,,,One-family brick,5,Good,Good,Upward,Plenty of room for further development of same type. Check unimproved property particularly for unpaid assessments.,,"June 22nd, 1937",,SOUTH BEND - Indiana,FIRST,A-1,Twyckenham Drive. Rolling.,Highly restricted. Probably best residential section of the City.,None.,Native White-collar; High grade.,"5,000 to 50,000",None,,None,,None,None,Slowly,,,One-family units,Brick; few frame,10 years,Excellent,"$10,000-125,000.",,,,"10,000-75,000.","18,000",90%,,,,1928,"$20,000",100,--,--,OWNER AREA,,1933,No sales,,,,,10,100,100,Good,"$12,000 to $15,000",Fair
4540,Fair,Units at $10,Fair,None,None,None,None,Down,Rentals in many cases arej purely nominal; in some instances occupancy allowed far no rental during worst yars.,,June 28,1937,"Mishawaka, Indiana ",Fourth,D-9,Level. Known as Floral Park. Sparsely settled with small delapidated shacks.,None,Type of construction and inhabitants.,Mixed laboring of lower,"600 to $1,200",,2%,None,,,Many,,,Yes,Shacks and to 1-1 1/2,Frame,20 years,Poor,"$600 to 3,200",9,75%,,"500 to 2,500","1,300",72%,5 to 18,11,90%,1929,"$1,800",,1929,,$5 to 20,$12,1933,"500 to 2,400",,"1,200",66%,3 to 15,15%,96%,20%,None,,None
4541,Fair,$15 to 18 units,Fair,,None,Scarce,,Downward,Sparsely settled with cheaply constructed homes and very little pride of ownership. A seperate settlement of Italians and Italian descent.,,"June 28, 1937",,"MISHAWAKA, Indiana",THIRD,C-9,Level. South of center of the City.,Convenience to center of the City and factories.,City facilities lacking in southern part. ,Italians; laboring class,"1,000 to 2,200",Italian,20,No,,,Substantial,,,Yes,One story units,Frame,20 years,Poor,"$800 to 3,700",15,80%,,"700 to 3,200","1,800",90%,5 to 20,18,90%,1929,"$2,000",,1929,,$5 to 22,$20,1933,"700 to 2,500",,"1,200",60%,5 to 20,25,95,35,None,,None
4542,Good,$20 to 25 units,Fair,,None,Fair,Fair,Static,A solid Belgian settlement. Thrifty people in the real pride of ownership. Only disadvantage is that properties are salable only to Belgians.,,"June 25, 1937.",,MISHAWAKA - Indiana,SECOND,B-10,Level.,"All City facilities. Has own business center. Close to schools, churches and factories. ",,Skilled laborers,"1,000 to 4,000",Belgian,75,No,,,Very few,,,Yes,One and one-and one half story units,Frame and brick,18 years,Good,"$2,200 to 7,000",20,80%,,"2,000 to 6,000","3,500",83%,15 to 30,25,100%,1929,"$4,200",,1929,,$15 to 40,$25,1933,"1,800 to 5,000",,"3,000",71%,12 to 27,90,99,85,Slow,,Little
4543,Fair,Units at $10,Little,,None,None,None,Downward,,,"June 28,1937",,"South Bend, Indiana",Fourth,D-10,Level. Extreme southern edge of the City. ,Closeness to Dodge Manufacturing Company plant. ,Type of construction and inhabitants; incomplete city facilities.,"Mixed, laboring class of lower grade","500 to $1,600",Mixed,4,No,,Italian and Belgian,Largely,,,Yes,Shacks to 2-story old houses,Frame,25 years,Poor,"$900 to 2,700",0 to 12,9,60%,"700 to 2,400","1,500",83%,6 to 15,10,66-2/3%,1929,"$1,800",,1929,,100%,$6 to 18 ,$15,100%,,"700 to 2,200","1,200",66%,10,95,40,None,,None
4544,Good,$25 to 35 units,Fair,"One-family - $3,500",8,Fair,Fair,Static,,,"June 28, 1937",,"MISHAWAKA, Indiana",THIRD,C-10,Level. East of business center.,"Borders on main highway. Good bus transportation. Close to schools, churches; practically all city facilities. ",Close to New York Central R. R. on the south.,Mixed; white collar and laboring.,"1,000 to 7,500",Nominal,,No,,,Few,,,Yes,"1, 1 1/2 & 2-story one family units",Frame and Brick,30 years,Fair to good,"$1,000 to 14,000",25,62 1/2%,,"900 to 11,000","5,000",83%,10 to 50 ,35,87 1/2%,1929,"$6,000",,1929,,$10 to 65,$40,1933,"900 to 10,000",,"4,000",66%,8 to 45,80,98,65,Slow,,Very little
4545,Fair,$35 units,Nominal,Frame 2-story units,"2 at $6,000",Fair,Fair,Static to upward,"Riviera Place is a small high class development bounded to the north and south by the River and private Park. Contains all brick homes less than 10 years of age, price range from $10,000 to $25,000. If it was not for small area and less desirability of adjoining areas to the east and west this portion would deserve an ""A"" rating. Balance of this section is fairly new development ona more moderate scale.",,"June 25th, 1937",,MISHAWAKA - Indiana,SECOND,B-13,Level to slightly rolling. Two small developments at estreme eastern end known as Brookside and Riviera Drive.,Restricted. All City facilities. Good transportation.,Distance from schools.,"Native white, white collar and skilled laborers.","2,000 to 10,000",None,,None,,,None,,,Yes,One family 1 1/2 & 2-story units,Frame and brick,10 years,Good,"$4,500 to 25,000",30,75%,,"4,000 to 18,000","6,000",80%,25 to 45,35,87 1/2%,1929,"$7,500",100,1929,100,$25 to 50,$40,1933,"3,500 to 15,000",,"5,000",66%,$22.50 to 40,90,100,95,Slow,,Nominal
4546,Good,"""  "" $25 to 40",Fair,"1-1 1/2 story brick and frame at $5,000",7,Good,Good,Static to upward,"Section north of Mishawaka Avenue to the River is new (not over 15 years old), modern one and one half story homes, and is restricted. This portion should continue to improve.",,"June 25, 1937",,MISHAWAKA - Indiana,SECOND,B-12,Level. Includes Lincoln Gardens.,"All City facilities. Near Park, transportation, business section, schools and Churches.",None,"Native white, white collar and some skilled laborers","1,800 to 7,000",None,,None,,,Few if any,,,Yes,1-1 1/2 & 2-story units,Frame and Brick,18 years,Good,"$3,500 to 8,000",30,66-2/3%,,"3,200 to 7,000","5,500",91%,25 to 50,37.5,83%,1929,"$6,000",100,1929,100,$25 to 60,$45,1933,"3,000 to 6,000",,"4,000",66%,20 to 45,75,98,75,Fair,"Units at $4,200 to 5,000",Nominal
4547,Good,$45 to 50 units,Fair,"2 bricks, 1 frame at $12,000 ea",3,Good,Good,Upwards,"Very few rentals. Almost deserves an ""A"" rating. Contains th elargest number of the City's finest homes.",,"June 25, 1937",,MISHAWAKA - Indiana,SECOND,B-11,Level. Takes in both sides of the River. Merrified Park Section.,"All City facilities. Close to Park, transportation, business section, schools and Churches.",None,Native white; white collar and business folk and executives,"2,000 to 35,000",None,,None,,None,None,,,Yes,2-story units,"Frame, stone and brick",25 years,Good,"$5,500 to 40,000",35,70%,,"5,000 to 30,000","10,000",83%,30 to 65,45,90%,1929,"$12,000",,1929,,$35 to 75,$50,1933,"4,500 to 25,000",,"8,000",66%,25 to 50,100,100,95,Slow,,Little
4548,Good,$20 to 35 units,Fair,"Frames: $2,000 to 2,500",10,Fair,Fair,Slowly downwards.,"One of the oldest sections of the City. Italians concentrated on Battell, Lawrence and Broadway between Division and Willow -- in extreme western part of this section.",,"June 28th, 1937",,"MISHAWAKA, Indiana",THIRD,C-8,Level. North central.,"Close to north side business, churches, schools, Parks. All City facilities.",Substantial age.,Native white; laboring class,"800 to 4,000",Italian,5,None,,,Some,,,Yes,"1, 1 1/2 & 2 story one family units",Frame,40 years,Fair to poor,"$700 to 7,000",27.5,78%,,"700 to 6,200","3,000",85%,7 to 45,30,85%,1929,"$3,500",,1929,,$8 to 55,$35,1933,"600 to 5,800",,"2,500",71%,6 to 35,90,97,45,Fair,"$3,000 to 3,500 units",Slow
4549,Excellent,$35 to $40 units,Fair,"Brick at $6,500",2,Good,Good,Upward,"Very few rental units. Wilson Boulevard extremely well kept with excellent view across River and Lincoln Park. Almost deserves an ""A"" rating.",,"June 25th, 1937",,MISHAWAKA -Indiana,SECOND,B-9,Level. Wilson Park,"Restricted. Proximity to Park, Churches, Schools. Good transportation. All City facilities, and high pride of ownership.",None.,Native white; white collar,"2,000 to 15,000",None,,None,,None,"Few, if any",,,Yes,2-story units,Frame and Brick,15 years,Good,"$4,000 to 12,000",30,75%,,"3,200 to 9,000","5,700",76%,25 to 45,37 1/2,94%,1929,"$7,500",,1929,,$30 to 70,$40,1933,"3,000 to 8,000",,"5,000",66%,22 to 40,98,99,90,Fair,"$5,000 to $7,000",Little
4550,Good,$25 units,Some,One-family frames,"2 at $3,500",Fair,Fair,,"On all paved streets running north of Mishawaka Ave. from Ironwood and Logan for one block contains better type houses of fairly substantial age. The section bounded by Mishawaka, 30th, 34th and the R.R. is a development about 10 years old comprising approximately 500 houses of comparatively cheap construction. Those in the first block north of Mishawaka Ave. contain 6-rooms; those in the next block, 5-rooms; and from there to the R.R. 4-rooms. They were originally sold at prices ranging from $3,200 to $8,000, and at present are selling from about $2,500 to $5,000. Approximately 50 percent or 250 of them have become rental units through the foreclosure route or lapse of sales contract. The firm which originally promoted the development still has 85 of these houses which were taken back and has dosposed of 10 in recent months.",,"June 27th, 1937.",,SOUTH BEND - Indiana,THIRD,C-7,Level,All City facilities.,Poor construction; substantial age.,Native white; mixed,"750 to 5,000",Few,,No,,,Few,,,Yes,"1, 1 1/2 & 2 story one family units",Frame,15 years,Fair,"$1,000 to 8,000",25,55%,,"800 to 6,500","3,500",70,8 to 55,35,66-2/3%,1928,"$5,000",100,1928,100,$10 to 65,$45,1933,"500 to 5,000",,"3,000",60%,5 to 40 ,70,98,55,Fair,"$3,000 units",Little
4551,Fair,$7.00 units,Fair,None,None,None,None,Down,Highly undesirable settlement of Negroes with only outlet on Prairie Avenue.,,"June28, 1937",,"SOUTH BEND, Indiana",FOURTH,D-2,Level. A small section surrounded by industry.,,Age and obsoles cence.,Laboring class,300 to 700,None,,Yes,100,,Many,,,Yes,One family units,One-story frames,40 years,Very poor,"$600 to 1,500",6%,50%,,"500 to 1,200%",850,70%,6 to 12%,10,85%,1929,"$1,200",,1929,,$8 to 15,$12,1933,450 to 600,,500%,40%,5 to 8,95,98,5%,None,,None
4552,Good,$15 to 20 units,Good,One-family frame,5,Fair,Fair,Static,A mixture of modern bungalows and semi-bungalows as well as cheap one-story cottages.,,"June 27th, 1937",,SOUTH BEND - Indiana,THIRD,C-2,"Level. Formerly ""Milerstown"".",Adjacent to industry. City facilities; good schools.,Substantial age,Laboring,"600 to 1,200",Hungarian,20,Yes,4,,Substantial number,,,Yes,One-family units,One-story frame,23 years,Fair,"$1,000 to 7,000",20,57 1/2%,,"800 to 4,000","2,400",83%,10 to 55,25,71%,1929,"$3,000",,1929,,$12 to 70,$35,1933,"800 to 3,500",,"2,000",66%,7 to 40 ,20,98,60,Moderate,"$3,000 units",Small
46,Good,$10,Full,None,-----,60% of Appraisal,None,,"Same as Oak Park, D3.",J. D. Carneal,,,"Richmond, Virginia",D,4,,,,Negro,$350 - $750,,0,Negro,100%,0,,Negro,White,,Singles,Frame,,,"$1,250",,,1937,"$1,000",,,$10.00,,,,,,,,$12.50,,1933,$750,,,,$7.50,100%,100%,50%,Fair,"$1,000",Some
47,Good,$45 - $55,All filled,None,None,50% of appraisal,No building,,Probably 75% of houses are stucco. Entirely out of favor in Richmond.,,,,"Richmond, Virginia",C,9,Rolling area,,,Clerical and lower salaried,"$2,000 - $3,500",,0,,0,0,Probably none,No,No,,Singles,95% frame and stone,15 to 40 years,Fairly good,"$5,000 - $9,000",,,1937,,"$6,000",,$45 - $55,,,,"$7,500",,,,$60 - $70,,1933,,,"$5,000",,$40 - $50,100%,100%,40%,None,------,------
4825,Owner area,,,"Value: $15M, Brick veneer",2,50%,50%,Developing along favorable lines.,"Located on the Dixie Highway, south of the city limits, between Pontiac and Detroit.",,"August 23, 1937",,"PONTIAC, Michigan",B,8,"Rolling. Known as ""Bloomfield Highlands"". Outside the City.",Large lots. Low taxes. Very highly restricted; single family homes.,Property adjoins the Yellow Cab plant on the east side; Grade school only.,Executive,7M to 10M,None,,None,,,,Slowly,,,One family units,Brick veneer,10 years,Good,$15M to $20M,,,,,"12,500",86%,,,,1929,$15M,,1929,,Owner area,,1933,,,"12,500",86%,,5,100,100,Slow,"Singles at $12,000",SLow
4826,Good,Singles at $25,Good,,None,None,None,Hazardous,Alien and negro inhabitants. Common labor.,,"August 24, 1937",,"PONTIAC, Michigan",D,8,Flat.,Transportation is good. Near schools.,Unrestricted. Some small garage houses.,Laboring class; unskilled,"700 to 1,200",Yes,90,Yes,5,,Many,,,,One and two family units,Frames,25 years,Poor,"$3,500 to 4M",15,45%,,,"2,500",70%,,25,70%,1929,"$3,500",,1929,,,$35,1933,,,2M,60%,,50,100,15,Fair,"Singles at $2,500",Fair
4827,Good,Singles at $35,Good,,None,None,None,Hazardous,Old. Unskilled labor area.,,"August 24, 1937",,"PONTIAC, Michigan",D,9,Flat.,Near public park. Near schools. Good transportation. Convenient to Yellow Cab Company.,Small houses. Unrestricted.,Laboring class,"1,200 to 1,600",Yes,30,None,,,Many,,,,One and two family units,Frames,20 years,Fair to poor,$4M to 5M,25,60%,,,3M,75%,35,88%,,1929,$4M,,1929,,,$40,1933,,,"2,500",60%,,60,100,20,Good,Singles at $3M,Good
4828,Good,Singles at $45,Good,,None,Limited,Limited,Declining,Good location for factory workers; older section of the city.,,"August 24, 1937",,"PONTIAC, Michigan",C,14,Flat.,Near Catholic school and church. Close to business section.,"Industrial center -- brewery, Gauss Baking Company, Pontiac Pattern Company, etc.",Laboring class,"1,500 to 2,500",None,,None,,,None,,,,One and two family units,Frames,15 years,Fair,$4M to 7M,35,55%,,,"4,500",90%,,45,75%,1929,$5M,,1929,,,$60,1933,,,4M,80%,,70,100,30,Good,"Singles at $4,500",Good
4829,Good,SIngles at $50,Good,,None,Limited,Limited,In decline,This property has been in decline for ten years as far as residential purposes are concerned.,,"August 24, 1937",,"PONTIAC, Michigan",C,12,Flat. Old downtown section of the city.,Handy to business section and schools.,Large frame and brick house -- now rented as rooming houses and light housekeeping rooms. Very noisy. High taxes.,Laboring class,"1,800 to 2M",None,,None,,,None,,,,Every type,Frame and brick,35 years,Fair to poor,$9M to 12M,40,50,,,"7,500",85%,,50,65%,1929,$9M,,1929,,,$80,1933,,,"7,500",85%,,90,100,40,Slow,Singles at $7M,Slow
4830,Good,Singles at $40,Good,One family units,1,Approved by FHA 50%,50%,Will probably hold up.,This area is given BLUE but the east side of the city is not considered desirable to the same degree as the west side.,,"August 23, 1937",,"PONTIAC, Michigan",B,4,"Flat. Known as ""Citizens Development.""","New Junior High School: also, new grade school. Good transportation.","Bordering on ""C"" class property on the south and the west, and on the ""D"" class on the east.",Skilled labor,"2M to 2,500",None,,None,,,None,,Yes,,One & 2-family units,Frame,12 years,Good,$4500 to 6M,25,50%,,,4M,80%,,40,80%,1928,$5M,110,1928,110,$50 to 55,$50,1935,,,3M,60%,,60,100,40,Good,"Singles at $4,000",Good
4831,Good,Singles at $25,Good,,None,None,None,Hazardous,Cheapest skilled labor. Incineration plant near this section.,,"August 24, 1937",,"PONTIAC, Michigan",D,3,Flat.,None.,No sewars; no city water. Garage houses. Unrestricted.,Laboring class,700 to 1M,None,,None,,,Many,,,,One family units,Frame,12 years,Poor,$3M to 4M,15,45%,,,"2,200",70%,,25,65%,1929,$3M,,1929,,,$40,1933,,,"1,500",50%,,30,100,15,Fair,Singles at $2M,Fair
4832,Good,Singles at $30,Good,,None,None,None,Hazardous,Unskilled labor. Public dump along the river.,,"August 24, 1937",,"PONTIAC, Michigan",D,6,Flat.,Close to business section. Good transportation. Near schools.,Small houses. No restrictions.,Laboring class,"1,200 to 1,500",None,,None,,,A few,,,,One family units,Frames,20 years,Poor,"$3,500 to 4,500",20,55%,,,"2,800",80%,,30,85%,1929,"$3,500",,1929,,,$35,1933,,,"2,200",60%,,40,100,15,Poor,"SIngles at $2,500",Poor
4833,Good,Singles at $50,Good,,None,Limited,Limited,In decline,This property has been in decline for ten years as far as residential purposes are concerned.,,"August 24, 1937",,"PONTIAC, Michigan",C,11,Flat. Old downtown section of the city.,Handy to business section and schools.,Large frame and brick house -- now rented as rooming houses and light housekeeping rooms. Very noisy. High taxes.,Laboring class,"1,800 to 2M",None,,None,,,None,,,,Every type,Frame and brick,35 years,Fair to poor,$9M to 12M,40,50%,,,"7,500",85%,,50,65%,1929,$9M,,1929,,,$80,1933,,,"7,500",85%,,90,100,40,Slow,Singles at $7M,Slow
